"url","date","ort","land","codex","disziplin","gender","category","kommentar"
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8205","25.03.1967","Jackson Hole WY","USA",1390,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8206","26.03.1967","Jackson Hole WY","USA",2150,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8208","26.03.1967","Jackson Hole WY","USA",2176,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8207","26.03.1967","Jackson Hole WY","USA",1416,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8224","19.03.1967","Vail CO","USA",2124,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8223","19.03.1967","Vail CO","USA",1364,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8197","10.03.1967","Franconia","USA",2046,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8196","10.03.1967","Franconia","USA",1287,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8199","11.03.1967","Franconia","USA",2072,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8198","11.03.1967","Franconia","USA",1312,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8200","12.03.1967","Franconia","USA",1338,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8201","12.03.1967","Franconia","USA",2098,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8220","03.03.1967","Sestriere","ITA",2020,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8219","03.03.1967","Sestriere","ITA",1261,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8211","05.02.1967","Madonna di Campiglio","ITA",1235,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8214","01.02.1967","Monte Bondone","ITA",1994,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8212","27.01.1967","Megeve","FRA",1183,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8213","29.01.1967","Megeve","FRA",1209,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8221","26.01.1967","St. Gervais","FRA",1942,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8222","28.01.1967","St. Gervais","FRA",1968,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8209","21.01.1967","Kitzbuehel","AUT",1131,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8210","22.01.1967","Kitzbuehel","AUT",1157,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8217","18.01.1967","Schruns","AUT",1890,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8218","19.01.1967","Schruns","AUT",1916,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8225","14.01.1967","Wengen","SUI",1079,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8226","15.01.1967","Wengen","SUI",1105,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8202","10.01.1967","Grindelwald","SUI",1812,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8203","11.01.1967","Grindelwald","SUI",1838,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8204","13.01.1967","Grindelwald","SUI",1864,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8193","09.01.1967","Adelboden","SUI",1053,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8215","07.01.1967","Oberstaufen","GER",1760,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8216","08.01.1967","Oberstaufen","GER",1786,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8194","05.01.1967","Berchtesgaden","GER",1001,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8195","06.01.1967","Berchtesgaden","GER",1027,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8255","05.04.1968","Heavenly Valley CA","USA",2297,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8256","06.04.1968","Heavenly Valley CA","USA",1467,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8257","06.04.1968","Heavenly Valley CA","USA",2319,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8258","07.04.1968","Heavenly Valley CA","USA",1492,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8270","28.03.1968","Rossland BC","CAN",2250,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8271","29.03.1968","Rossland BC","CAN",1417,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8273","31.03.1968","Rossland BC","CAN",2274,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8272","31.03.1968","Rossland BC","CAN",1442,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8231","15.03.1968","Aspen CO","USA",2177,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8230","15.03.1968","Aspen CO","USA",1365,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8233","16.03.1968","Aspen CO","USA",2202,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8232","16.03.1968","Aspen CO","USA",1391,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8234","17.03.1968","Aspen CO","USA",2226,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8263","10.03.1968","Meribel","FRA",1339,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8227","01.03.1968","Abetone","ITA",2151,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8228","02.03.1968","Abetone","ITA",2125,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8262","01.03.1968","Kranjska Gora","JUG",1313,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8267","24.02.1968","Oslo","NOR",2073,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8266","24.02.1968","Oslo","NOR",1262,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8269","25.02.1968","Oslo","NOR",2099,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8268","25.02.1968","Oslo","NOR",1288,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8237","23.02.1968","Chamonix","FRA",2047,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8238","24.02.1968","Chamonix","FRA",1236,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8274","25.01.1968","St. Gervais","FRA",1917,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8275","27.01.1968","St. Gervais","FRA",1943,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8260","20.01.1968","Kitzbuehel","AUT",1106,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8261","21.01.1968","Kitzbuehel","AUT",1132,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8235","17.01.1968","Bad Gastein","AUT",1865,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8236","18.01.1968","Bad Gastein","AUT",1891,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8276","13.01.1968","Wengen","SUI",1054,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8277","14.01.1968","Wengen","SUI",1080,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8253","10.01.1968","Grindelwald","SUI",1813,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8254","11.01.1968","Grindelwald","SUI",1839,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8229","08.01.1968","Adelboden","SUI",1028,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8264","05.01.1968","Oberstaufen","GER",1761,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8265","06.01.1968","Oberstaufen","GER",1787,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8259","04.01.1968","Hindelang","GER",1002,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8314","20.03.1969","Waterville Valley NH","USA",2227,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8315","21.03.1969","Waterville Valley NH","USA",1517,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8317","22.03.1969","Waterville Valley NH","USA",2251,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8316","22.03.1969","Waterville Valley NH","USA",1541,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8291","14.03.1969","Mt. St. Anne QC","CAN",2178,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8292","15.03.1969","Mt. St. Anne QC","CAN",1468,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8293","15.03.1969","Mt. St. Anne QC","CAN",2203,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8294","16.03.1969","Mt. St. Anne QC","CAN",1493,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8300","28.02.1969","Squaw Valley CA","USA",2126,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8299","28.02.1969","Squaw Valley CA","USA",1418,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8302","01.03.1969","Squaw Valley CA","USA",2152,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8301","01.03.1969","Squaw Valley CA","USA",1443,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8287","16.02.1969","Kranjska Gora","JUG",1366,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8288","17.02.1969","Kranjska Gora","JUG",1392,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8312","16.02.1969","Vysoke Tatry","TCH",2074,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8313","17.02.1969","Vysoke Tatry","TCH",2100,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8309","14.02.1969","Val Gardena","ITA",1055,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8279","08.02.1969","Are","SWE",1289,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8280","09.02.1969","Are","SWE",1340,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8282","09.02.1969","Cortina d'Ampezzo","ITA",1314,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8310","08.02.1969","Vipiteno","ITA",2022,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8311","09.02.1969","Vipiteno","ITA",2048,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8303","31.01.1969","St. Anton","AUT",1996,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8304","01.02.1969","St. Anton","AUT",1263,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8289","24.01.1969","Megeve","FRA",1211,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8290","26.01.1969","Megeve","FRA",1237,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8305","23.01.1969","St. Gervais","FRA",1944,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8306","25.01.1969","St. Gervais","FRA",1970,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8285","18.01.1969","Kitzbuehel","AUT",1159,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8286","19.01.1969","Kitzbuehel","AUT",1185,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8297","15.01.1969","Schruns","AUT",1892,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8298","16.01.1969","Schruns","AUT",1918,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8318","11.01.1969","Wengen","SUI",1107,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8319","12.01.1969","Wengen","SUI",1133,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8283","07.01.1969","Grindelwald","SUI",1840,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8284","10.01.1969","Grindelwald","SUI",1866,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8278","06.01.1969","Adelboden","SUI",1081,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8295","03.01.1969","Oberstaufen","GER",1788,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8296","04.01.1969","Oberstaufen","GER",1814,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8281","03.01.1969","Berchtesgaden","GER",1029,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8307","11.12.1968","Val d'Isere","FRA",1762,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8308","12.12.1968","Val d'Isere","FRA",1003,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8370","12.03.1970","Voss","NOR",2359,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8371","13.03.1970","Voss","NOR",1638,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8372","14.03.1970","Voss","NOR",2377,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8373","15.03.1970","Voss","NOR",1655,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8329","06.03.1970","Heavenly Valley CA","USA",1603,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8330","08.03.1970","Heavenly Valley CA","USA",1621,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8367","27.02.1970","Vancouver BC","CAN",2320,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8366","27.02.1970","Vancouver BC","CAN",1563,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8368","28.02.1970","Vancouver BC","CAN",1583,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8369","01.03.1970","Vancouver BC","CAN",2340,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8333","21.02.1970","Jackson Hole WY","USA",2275,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8332","21.02.1970","Jackson Hole WY","USA",1518,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8335","22.02.1970","Jackson Hole WY","USA",2298,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8334","22.02.1970","Jackson Hole WY","USA",1542,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8320","01.02.1970","Abetone","ITA",2153,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8321","02.02.1970","Abetone","ITA",2179,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8325","30.01.1970","Garmisch-Partenkirchen","GER",2127,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8326","01.02.1970","Garmisch-Partenkirchen","GER",1419,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8343","29.01.1970","Madonna di Campiglio","ITA",1341,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8344","30.01.1970","Madonna di Campiglio","ITA",1367,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8345","31.01.1970","Madonna di Campiglio","ITA",1393,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8348","23.01.1970","Megeve","FRA",1290,"Downhill","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8349","25.01.1970","Megeve","FRA",1315,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8352","22.01.1970","St. Gervais","FRA",2075,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8353","24.01.1970","St. Gervais","FRA",2101,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8338","20.01.1970","Kranjska Gora","JUG",1264,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8336","17.01.1970","Kitzbuehel","AUT",1212,"Giant Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8337","18.01.1970","Kitzbuehel","AUT",1238,"Slalom","M","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8346","17.01.1970","Maribor","SLO",2023,"Giant Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8347","18.01.1970","Maribor","SLO",2049,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8323","13.01.1970","Bad Gastein","AUT",1971,"Slalom","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8324","15.01.1970","Bad Gastein","AUT",1997,"Downhill","L","WC",
"http://data.fis-ski.com/dynamic/results.html?sector=AL&raceid=8374","10.01.1970","Wengen","SUI",1160,"Downhill","M","WC",
